INDEX	MACAQUE_COUNT_IN_TA	OTHER_SPIECIES_COUNT_IN_TA	TC_CT_COUNT_IN_TA	THALAM_COUNT_IN_TA	CORTEX_COUNT_IN_TA	INJECT_COUNT_IN_TA	METHOD_COUNT_IN_TA	CONNECT_COUNT_IN_TA	NOT_TT	NOT_MACAQUE_BUT_OTHERS	RELEVANCE_INDEX
6264	8.0	4.0	0.0	3.0	11.0	0.0	0.0	0.0	Y		5.806801516361837
6265	0.0	8.0	0.0	0.0	3.0	0.0	0.0	5.0		Y	2.4849066497880004
6266	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6267	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	Y		2.0794415416798357
6269	3.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0			17.917594692280552
6270	0.0	5.0	0.0	0.0	6.0	0.0	0.0	1.0			16.66102255087602
6271	0.0	13.0	0.0	0.0	4.0	4.0	6.0	3.0		Y	6.719316453354011
6272	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	Y		0.9729550745276566
6273	54.0	0.0	0.0	0.0	0.0	8.0	8.0	0.0			74.96728035956784
6274	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.0986122886681098
6275	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		0.5493061443340549
6276	2.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	Y		1.5222612188617115
6277	0.0	2.0	0.0	0.0	2.0	0.0	0.0	4.0	Y		2.1587440567681555
6278	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	Y	Y	0.8958797346140275
6279	6.0	6.0	0.0	0.0	5.0	0.0	0.0	3.0			32.55129170261575
6280	2.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	Y		2.1587440567681555
6281	4.0	0.0	0.0	4.0	0.0	2.0	2.0	0.0			75.74844458972575
6282	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6284	0.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0			44.79398673070138
6285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0			30.91042453358316
6286	0.0	9.0	0.0	0.0	0.0	0.0	0.0	10.0		Y	2.3978952727983707
6287	2.0	2.0	0.0	0.0	9.0	0.0	0.0	26.0	Y		4.996435556835408
6288	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.3195286648076294
6289	0.0	0.0	0.0	0.0	16.0	0.0	0.0	18.0			43.610456511945486
6290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6291	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0			10.986122886681098
6292	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0		Y	1.9459101490553132
6293	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6294	6.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	Y		6.095162144281018
6295	0.0	4.0	0.0	8.0	8.0	0.0	0.0	9.0	Y	Y	8.894258825002705
6296	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	Y		1.3862943611198908
6297	0.0	0.0	0.0	4.0	9.0	2.0	2.0	9.0			102.24003142246595
6298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0			32.58096538021482
6299	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0			9.729550745276565
6300									Y		0.0
6301	0.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0			32.95836866004329
6302	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0			5.493061443340549
6303	0.0	0.0	0.0	6.0	13.0	0.0	0.0	3.0			75.70598398565802
6304	0.0	4.0	0.0	0.0	22.0	0.0	3.0	20.0			66.91711087367834
6305	0.0	0.0	0.0	0.0	20.0	0.0	0.0	2.0	Y		2.6208735075298217
6306	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0			23.59249435647547
6307									Y		0.0
6308	0.0	12.0	0.0	0.0	7.0	0.0	0.0	8.0		Y	3.2369453481761377
6309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6311	6.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	Y		2.639057329615259
6312	0.0	0.0	0.0	2.0	0.0	0.0	0.0	13.0			53.85588051285533
6313	0.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
6314	0.0	3.0	0.0	3.0	3.0	0.0	0.0	0.0		Y	4.1588830833596715
6315											0.0
6316	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	Y		1.3862943611198908
6318	3.0	6.0	0.0	8.0	10.0	0.0	0.0	2.0	Y		8.48376854896779
6319	2.0	12.0	0.0	0.0	8.0	0.0	4.0	6.0			60.07985450708628
6320	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6322	0.0	18.0	0.0	0.0	12.0	0.0	0.0	4.0	Y	Y	2.8919125911648687
6323	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0			29.75321276293863
6324	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6325	0.0	8.0	0.0	0.0	9.0	0.0	0.0	9.0	Y	Y	3.4538776394910693
6326	0.0	0.0	0.0	2.0	6.0	0.0	0.0	4.0	Y		5.328923708632032
6327	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6328	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
6329	4.0	0.0	0.0	0.0	18.0	0.0	0.0	9.0	Y		4.579523538794317
6330	0.0	9.0	0.0	14.0	0.0	0.0	0.0	0.0	Y	Y	6.770125502755525
6331	8.0	17.0	0.0	0.0	0.0	0.0	9.0	0.0			45.524899281591786
6332	3.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	Y		2.3592494356475475
6333	0.0	14.0	0.0	0.0	0.0	0.0	0.0	3.0		Y	1.3862943611198908
6334	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6335	3.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	Y		3.119162312519754
6336	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0			27.465307216702747
6337									Y		0.0
6338	7.0	2.0	0.0	3.0	5.0	0.0	0.0	0.0	Y		5.401336408253672
6339	9.0	0.0	0.0	0.0	0.0	0.0	3.0	28.0	Y		6.598029918163333
6340	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0		Y	1.6094379124341005
6341	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6343	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0		Y	0.5493061443340549
6344	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0		Y	0.8958797346140275
6345	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	Y		2.4849066497880004
6346	0.0	6.0	0.0	0.0	3.0	0.0	0.0	3.0	Y	Y	2.0794415416798357
6347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	Y		3.367295829986474
6348	3.0	6.0	0.0	0.0	12.0	0.0	0.0	0.0	Y		1.9756218592907135
6349	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6350	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6351	0.0	3.0	0.0	0.0	0.0	0.0	4.0	1.0		Y	3.107304049211096
6352	0.0	11.0	0.0	0.0	15.0	0.0	0.0	0.0			13.862943611198906
6353	7.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		2.191013317336941
6354	8.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0			10.986122886681098
6355	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	Y		1.7005986908310775
6356	2.0	0.0	0.0	0.0	2.0	2.0	4.0	12.0			71.76330803448907
6357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	Y		2.9444389791664403
6358	0.0	0.0	0.0	0.0	12.0	0.0	0.0	8.0	Y		3.479699256066988
6359	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
6360	10.0	12.0	0.0	0.0	8.0	0.0	0.0	2.0	Y		3.3961722137354045
6361	12.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	Y		3.473487996067709
6362	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			6.931471805599453
6363	0.0	2.0	0.0	0.0	0.0	2.0	6.0	0.0		Y	4.017477512251079
6364	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	Y	Y	4.0150420471337815
6365	0.0	9.0	0.0	2.0	0.0	0.0	0.0	2.0	Y	Y	3.8451430103383846
6366	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		2.0715673631957663
6367	0.0	3.0	0.0	0.0	1.0	0.0	2.0	3.0			33.807863844020275
6368	0.0	8.0	2.0	2.0	1.0	0.0	0.0	0.0		Y	7.4875534666226855
6369	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
6370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0			13.862943611198906
6371	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.0986122886681098
6372	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6373	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6374	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	Y		4.023594781085251
6375	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6376	9.0	2.0	0.0	19.0	0.0	0.0	0.0	0.0	Y		8.640623230382
6377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	Y		1.3862943611198908
6378	0.0	16.0	0.0	0.0	7.0	0.0	0.0	4.0			26.491586832740182
6379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6380	0.0	6.0	0.0	0.0	15.0	0.0	0.0	6.0	Y		3.3322045101752042
6381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0			10.986122886681098
6383	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	Y		0.9729550745276566
6384											0.0
6385	0.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
6386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6387	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6388	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	Y		1.3862943611198908
6390	6.0	6.0	0.0	2.0	22.0	0.0	0.0	0.0	Y		5.287232904162506
6391	3.0	0.0	0.0	8.0	4.0	0.0	0.0	3.0			83.77221941237434
6392	0.0	4.0	0.0	3.0	3.0	0.0	0.0	4.0	Y	Y	5.768320995793772
6393	0.0	3.0	0.0	0.0	0.0	0.0	0.0	24.0		Y	3.218875824868201
6394	14.0	4.0	0.0	0.0	3.0	0.0	2.0	0.0	Y		3.695090714113215
6395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0			17.91759469228055
6396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6397	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6398	0.0	9.0	0.0	0.0	0.0	0.0	0.0	16.0		Y	2.833213344056216
6399	0.0	6.0	0.0	0.0	11.0	4.0	10.0	20.0		Y	9.49325658424908
6400	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0			20.79441541679836
6401	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6402	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	Y		1.6479184330021646
6403	0.0	0.0	0.0	0.0	14.0	0.0	0.0	5.0			31.457845697791598
6404	0.0	7.0	0.0	0.0	0.0	0.0	0.0	12.0	Y	Y	2.5649493574615367
6405	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	Y	Y	1.3862943611198908
6406	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0			29.634630129852056
6407	0.0	9.0	0.0	0.0	7.0	0.0	0.0	13.0			36.78778100455176
6408	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0			50.50943744979711
6409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6410	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6411	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0			8.958797346140274
6412	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0			5.493061443340549
6413	0.0	6.0	0.0	0.0	3.0	0.0	3.0	0.0	Y	Y	2.7725887222397816
6414	6.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0			19.45910149055313
6415	0.0	20.0	0.0	0.0	14.0	0.0	0.0	0.0	Y		1.3540251005511053
6416	3.0	6.0	0.0	0.0	0.0	1.0	10.0	1.0			56.76284450877392
6417	0.0	17.0	0.0	0.0	2.0	0.0	0.0	0.0		Y	0.5493061443340549
6418									Y		0.0
6419	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	Y		0.6931471805599454
6420	6.0	0.0	0.0	0.0	6.0	2.0	0.0	2.0			41.43134726391533
6421	0.0	6.0	0.0	0.0	0.0	0.0	10.0	0.0			35.96842909197556
6422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	Y		1.9459101490553132
6423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6424	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.5493061443340549
6425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	Y		1.3862943611198908
6426	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0			8.047189562170502
6427	0.0	2.0	0.0	0.0	3.0	0.0	0.0	2.0	Y	Y	1.7917594692280554
6428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6429	0.0	4.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
6430	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0			15.222612188617115
6431	0.0	10.0	5.0	11.0	4.0	2.0	0.0	3.0		Y	16.668930107387272
6432	4.0	0.0	0.0	0.0	5.0	2.0	12.0	23.0			98.24688846039439
6433	12.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0			12.824746787307683
6434	6.0	0.0	0.0	0.0	2.0	0.0	0.0	21.0	Y		4.613303672220027
6435	0.0	9.0	0.0	0.0	13.0	0.0	0.0	2.0	Y	Y	2.4181409534757394
6436	0.0	5.0	0.0	10.0	5.0	0.0	0.0	0.0	Y	Y	6.890617916609955
6437	3.0	23.0	0.0	0.0	4.0	3.0	0.0	0.0			28.84160497896886
6438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6440	0.0	2.0	0.0	0.0	0.0	0.0	12.0	2.0		Y	4.946036324860415
6441	0.0	14.0	2.0	8.0	22.0	0.0	2.0	4.0	Y		14.71261405141383
6442	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.493061443340549
6443	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	Y		1.6094379124341005
6444	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	Y		1.0397207708399179
6445	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6446	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6447	0.0	2.0	0.0	8.0	12.0	0.0	0.0	18.0	Y		9.719975101237758
6448	4.0	12.0	0.0	0.0	2.0	0.0	2.0	0.0			30.019435335532698
6449	0.0	3.0	0.0	0.0	8.0	0.0	0.0	2.0			21.972245773362197
6450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	Y		1.3862943611198908
6452	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0			5.493061443340549
6453	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.5493061443340549
6454	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0			3.4657359027997265
6455	0.0	7.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
6456	0.0	6.0	0.0	0.0	8.0	0.0	0.0	2.0	Y	Y	2.1972245773362196
6457											0.0
6458	4.0	0.0	0.0	0.0	8.0	6.0	4.0	18.0			92.07837241758064
6459	2.0	9.0	0.0	0.0	4.0	0.0	0.0	0.0			13.54025100551105
6460	0.0	0.0	0.0	0.0	4.0	0.0	2.0	3.0			38.389317503391055
6461	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0		Y	0.5493061443340549
6462	0.0	6.0	0.0	0.0	0.0	2.0	2.0	16.0		Y	5.579744065726491
6463	0.0	3.0	0.0	0.0	0.0	0.0	2.0	15.0	Y	Y	4.420507155241945
6464	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6465	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	Y		1.6479184330021646
6466	0.0	6.0	0.0	2.0	0.0	0.0	0.0	3.0	Y	Y	4.132825082790165
6467	0.0	26.0	0.0	0.0	9.0	0.0	0.0	0.0		Y	1.1512925464970232
6468	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0			24.849066497880003
6469	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6470									Y		0.0
6471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6472	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0			16.094379124341003
6473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6474	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
6475	0.0	6.0	0.0	0.0	4.0	0.0	2.0	4.0	Y	Y	4.062075301653315
6476	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.9729550745276566
6477	2.0	0.0	0.0	4.0	4.0	0.0	4.0	8.0			99.89001327623726
6478	3.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.6931471805599454
6479	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6480	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0			15.222612188617115
6481	2.0	5.0	0.0	0.0	0.0	2.0	7.0	0.0			47.67080745521918
6482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6483	12.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	Y		2.9303931117329327
6484	3.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	Y		4.1588830833596715
6485	3.0	3.0	0.0	0.0	19.0	0.0	0.0	14.0	Y		4.899063518439151
6486	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0			26.390573296152585
6487	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6488	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6489	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6490	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0			9.729550745276565
6491	0.0	8.0	0.0	6.0	3.0	0.0	0.0	5.0	Y		7.3496820224262835
6492											0.0
6493	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	Y	Y	1.6094379124341005
6494	0.0	30.0	0.0	0.0	0.0	0.0	0.0	30.0		Y	3.4339872044851463
6495	8.0	20.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		2.1972245773362196
6496	2.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	Y		1.9356005054539456
6497	6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	Y		4.996549855612908
6498	0.0	0.0	0.0	0.0	8.0	0.0	0.0	10.0			34.965075614664805
6499	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6500	0.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0		Y	2.639057329615259
6501	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0		Y	1.6094379124341005
6502	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	Y		1.5222612188617115
6503	0.0	2.0	0.0	0.0	13.0	0.0	0.0	27.0			46.51733174982833
6504	0.0	17.0	0.0	0.0	7.0	0.0	1.0	0.0	Y	Y	2.0794415416798357
6505											0.0
6506	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6507	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0		Y	2.7465307216702746
6508	4.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	Y		2.191013317336941
6509	0.0	8.0	0.0	0.0	0.0	0.0	6.0	12.0			54.83814581044507
6510	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	Y	Y	0.9729550745276566
6511	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.0986122886681098
6512	0.0	12.0	0.0	0.0	10.0	0.0	0.0	4.0		Y	2.808385548833286
6513	0.0	12.0	0.0	0.0	1.0	0.0	0.0	1.0	Y	Y	1.0397207708399179
6514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0			13.862943611198906
6515	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6517	0.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0			9.729550745276565
6518	0.0	4.0	0.0	0.0	8.0	0.0	0.0	8.0		Y	3.295836866004329
6519	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			11.51292546497023
6520	2.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0			10.986122886681098
6521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6522	0.0	0.0	0.0	6.0	3.0	0.0	0.0	14.0	Y		8.265972754300439
6523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6526	0.0	7.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
6527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0			10.986122886681098
6528	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6529	0.0	2.0	0.0	6.0	4.0	0.0	2.0	4.0		Y	8.926850674291599
6530	0.0	0.0	0.0	0.0	26.0	0.0	0.0	17.0			45.38290190898329
6531	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0			6.931471805599453
6532	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6533	0.0	18.0	0.0	0.0	0.0	0.0	0.0	1.0	Y	Y	0.6931471805599454
6534	4.0	0.0	0.0	0.0	6.0	0.0	0.0	8.0			39.74898608080926
6535	4.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0			24.526373892192147
6536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	Y		2.0794415416798357
6538	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0			43.35557636844247
6539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6540	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0		Y	3.8451430103383846
6541	22.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0			32.156655409667394
6542	0.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	Y	Y	9.704060527839236
6543	3.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.7917594692280554
6544	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6545	7.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	Y		2.985630919895231
6546	0.0	16.0	0.0	0.0	12.0	0.0	0.0	25.0			45.4057121675225
6547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0			17.91759469228055
6548	0.0	14.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
6549	0.0	5.0	0.0	13.0	8.0	0.0	2.0	9.0	Y	Y	11.646759138702466
6550									Y		0.0
6551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6552	0.0	6.0	0.0	0.0	9.0	0.0	0.0	0.0		Y	1.1512925464970232
6553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	Y		1.6094379124341005
6554	2.0	0.0	0.0	0.0	6.0	0.0	0.0	14.0			42.30311419963922
6555	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	Y		2.34106561356211
6556	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		0.5493061443340549
6557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6558	0.0	6.0	0.0	0.0	0.0	0.0	0.0	14.0	Y	Y	2.7080502011022105
6559	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6560	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6561	0.0	13.0	0.0	0.0	20.0	0.0	0.0	8.0			37.19485796197931
6562	0.0	8.0	0.0	0.0	13.0	0.0	0.0	0.0	Y	Y	1.3195286648076294
6563	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6564											0.0
6565	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
6566	0.0	0.0	0.0	2.0	6.0	0.0	0.0	2.0			48.18098084866041
6567	0.0	12.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
6568	0.0	4.0	0.0	0.0	8.0	0.0	0.0	2.0		Y	2.1972245773362196
6569	4.0	9.0	0.0	0.0	6.0	0.0	0.0	0.0			17.776740307447067
6570	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	Y		8.145241345053705
6571	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
6572	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.5493061443340549
6573	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0			13.862943611198906
6574	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	Y		1.3862943611198908
6575	9.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0			18.444397270569684
6576	9.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.1512925464970232
6577	7.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0			10.39720770839918
6578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0			16.094379124341003
6579	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
6580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
6581	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0			16.094379124341003
