INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX_TAK	RELEVANCE_INDEX_500	RELEVANCE_INDEX_FULL_TEXT
7542	6.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	7.0	0.0	0.0	1.0	19.0	11.0	0.0	8.0	106.0	2.0	3.0	21.0	32.28384827786081	34.44889502344121	121.61430103298832
5231	0.0	45.0	0.0	6.0	11.0	0.0	0.0	4.0	4.0	24.0	0.0	4.0	8.0	0.0	0.0	2.0	15.0	312.0	7.0	77.0	193.0	1.0	12.0	65.0	32.27354150868544	42.23019092896725	198.5866093414724
4321	0.0	5.0	0.0	11.0	0.0	0.0	0.0	8.0	1.0	1.0	0.0	3.0	0.0	0.0	1.0	2.0	14.0	376.0	0.0	36.0	4.0	114.0	118.0	121.0	32.251670446104995	31.832654304618472	226.08236304678545
6269	3.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	8.0	0.0	1.0	0.0	0.0	11.0	40.0	0.0	10.0	9.0	25.0	4.0	10.0	32.251670446104995	44.62408769390599	146.15958680618783
6483	12.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	37.0	19.0	0.0	1.0	0.0	0.0	27.0	0.0	32.24116730662402	25.79843965218024	70.63791395750737
4100	13.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	109.0	49.0	0.0	10.0	29.0	0.0	2.0	2.0	32.24053828098687	26.119996691603745	96.644881613384
2781	6.0	2.0	0.0	0.0	3.0	0.0	0.0	4.0	1.0	3.0	0.0	2.0	1.0	0.0	0.0	1.0	98.0	68.0	2.0	257.0	90.0	2.0	142.0	208.0	32.24053828098687	22.07647777564022	241.3445494264399
3018	6.0	2.0	0.0	0.0	0.0	0.0	0.0	19.0	5.0	5.0	0.0	0.0	1.0	0.0	0.0	10.0	27.0	19.0	0.0	3.0	10.0	1.0	2.0	101.0	32.24053828098687	29.78928802061602	101.15693109413618
7177	9.0	4.0	0.0	0.0	0.0	0.0	0.0	11.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	18.0	34.0	0.0	8.0	38.0	0.0	9.0	201.0	32.23150835401226	26.657931435011	112.1909370896425
2151	0.0	9.0	0.0	4.0	6.0	0.0	0.0	8.0	0.0	6.0	0.0	2.0	3.0	0.0	0.0	4.0	9.0	50.0	0.0	19.0	62.0	0.0	8.0	58.0	32.20488257031057	22.072963956340427	108.19512902488016
8108	2.0	2.0	0.0	0.0	11.0	0.0	0.0	8.0	1.0	5.0	0.0	0.0	7.0	0.0	0.0	4.0	9.0	28.0	3.0	4.0	89.0	0.0	1.0	80.0	32.19955444496598	21.792350137713026	118.44576335291876
4269	17.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	96.0	21.0	0.0	4.0	28.0	1.0	1.0	2.0	32.199554444965976	35.50250018001948	98.78336001272947
2097	2.0	2.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	35.0	148.0	3.0	158.0	101.0	3.0	9.0	274.0	32.199554444965976	16.094379124341003	213.13415552996224
1466	5.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	7.0	17.0	0.0	23.0	7.0	0.0	0.0	1.0	32.199554444965976	21.38333059508028	60.6571538156844
1333	5.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	26.0	19.0	0.0	2.0	26.0	0.0	15.0	2.0	32.199554444965976	19.186106017744056	87.65115999537642
3654	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	2.0	0.0	5.0	0.0	8.0	3.0	0.0	11.0	7.0	1.0	7.0	0.0	32.18875824868201	46.43650706556156	89.10329028539886
6581	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	71.0	0.0	2.0	0.0	4.0	4.0	12.0	32.18875824868201	10.644067786330703	70.47214661457913
10026	0.0	0.0	0.0	4.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	2.0	10.0	21.0	1.0	4.0	15.0	32.18875824868201	13.862943611198906	115.45398578648006
6472	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	20.0	7.0	0.0	10.0	5.0	98.0	5.0	38.0	32.18875824868201	27.465307216702747	187.36189129361912
4044	0.0	0.0	0.0	4.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	2.0	1.0	34.0	14.0	41.0	24.0	2.0	4.0	64.0	32.18875824868201	28.903717578961647	179.93166726453194
2828	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	18.0	20.0	0.0	15.0	1.0	4.0	19.0	14.0	32.18875824868201	37.32571574795902	130.23330003114805
9332	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	24.0	31.0	0.0	33.0	0.0	0.0	0.0	7.0	32.18875824868201	24.849066497880003	70.91809939764335
3013	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	5.0	0.0	4.0	7.0	1.0	12.0	0.0	32.18875824868201	21.9722457733622	83.21492049689671
10148	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	9.0	3.0	0.0	0.0	4.0	1.0	9.0	3.0	75.0	65.0	1.0	7.0	33.0	32.18875824868201	64.08352515329327	153.52842941168214
4851	0.0	0.0	0.0	4.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	2.0	3.0	11.0	2.0	58.0	34.0	0.0	1.0	60.0	32.18875824868201	26.28747686013891	122.39639340129594
2774	0.0	0.0	0.0	4.0	0.0	0.0	0.0	24.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	20.0	70.0	55.0	0.0	63.0	4.0	0.0	35.0	372.0	32.18875824868201	26.8883312224798	149.65519726749025
9501	4.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	17.0	1.0	0.0	1.0	8.0	31.0	0.0	5.0	94.0	1.0	5.0	27.0	32.18875824868201	39.54778536529236	104.16931397240144
9608	3.0	0.0	0.0	0.0	12.0	0.0	0.0	2.0	3.0	1.0	0.0	0.0	6.0	0.0	0.0	2.0	5.0	3.0	0.0	3.0	38.0	0.0	1.0	14.0	32.18075184184714	27.699261438696134	67.7974806229984
3978	4.0	8.0	0.0	1.0	14.0	0.0	0.0	0.0	2.0	4.0	0.0	1.0	15.0	0.0	0.0	0.0	97.0	100.0	0.0	8.0	309.0	0.0	32.0	55.0	32.17165278077907	28.56166247861125	142.36637508212192
10364	2.0	0.0	0.0	0.0	22.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	21.0	65.0	0.0	10.0	374.0	5.0	38.0	88.0	32.156655409667394	23.59249435647547	171.0586856018843
3416	0.0	6.0	0.0	3.0	0.0	0.0	1.0	20.0	0.0	6.0	0.0	3.0	0.0	0.0	1.0	18.0	15.0	176.0	5.0	214.0	43.0	85.0	55.0	515.0	32.12520730730485	31.62479001451993	295.365899598649
4445	5.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	17.0	0.0	0.0	7.0	42.0	3.0	3.0	11.0	230.0	0.0	2.0	38.0	32.083661412561625	35.835189384561104	150.86185763051142
6491	0.0	9.0	0.0	7.0	3.0	0.0	0.0	5.0	0.0	7.0	0.0	3.0	3.0	0.0	0.0	4.0	4.0	82.0	1.0	18.0	37.0	0.0	10.0	72.0	32.079514382549995	24.68272189560919	117.64894794676844
5375	6.0	6.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	10.0	34.0	0.0	6.0	18.0	12.0	38.0	10.0	32.04646552246415	24.090252282802687	150.97363296590925
5135	0.0	1.0	0.0	9.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	4.0	3.0	29.0	3.0	78.0	13.0	0.0	8.0	64.0	32.036764277219746	23.19219553221127	141.45185517145873
3247	0.0	20.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	14.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	110.0	0.0	10.0	2.0	29.0	1.0	2.0	32.03405005535015	29.241258625792845	100.50143465088271
6656	0.0	0.0	0.0	10.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0	0.0	2.0	4.0	2.0	96.0	23.0	0.0	0.0	11.0	32.02614229015421	29.85630919895231	109.2944664642292
8164	0.0	7.0	0.0	0.0	13.0	0.0	2.0	10.0	0.0	5.0	0.0	1.0	14.0	0.0	2.0	11.0	27.0	123.0	2.0	22.0	278.0	38.0	55.0	230.0	32.01200281538957	40.2988600082755	251.3946286381964
2501	9.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	3.0	0.0	0.0	1.0	32.0	9.0	3.0	51.0	79.0	3.0	9.0	91.0	31.984648276080733	26.117577823343503	199.80051585344117
2758	4.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	55.0	6.0	0.0	31.0	119.0	1.0	20.0	63.0	31.984648276080733	24.84906649788001	160.05909775637986
10596	0.0	0.0	0.0	0.0	23.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	1.0	6.0	35.0	1.0	3.0	134.0	1.0	110.0	22.0	31.984648276080733	30.523966162074924	144.6457773349986
2154	0.0	0.0	0.0	4.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	8.0	7.0	4.0	18.0	65.0	0.0	1.0	49.0	31.984648276080733	21.38333059508028	134.93356083539177
1355	6.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	17.0	33.0	0.0	12.0	0.0	11.0	2.0	4.0	31.969961676438025	22.07647777564022	116.2319355489563
4291	4.0	25.0	0.0	0.0	10.0	0.0	0.0	7.0	2.0	12.0	0.0	0.0	3.0	0.0	0.0	5.0	75.0	193.0	0.0	8.0	47.0	2.0	1.0	77.0	31.96487012068907	21.746493323497752	124.78712962504792
2218	0.0	4.0	0.0	2.0	6.0	0.0	2.0	1.0	0.0	3.0	0.0	1.0	4.0	0.0	1.0	1.0	7.0	45.0	2.0	20.0	120.0	0.0	11.0	56.0	31.948656596570288	22.603280353929357	140.0909397827936
2210	2.0	4.0	0.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0	7.0	30.0	2.0	43.0	81.0	1.0	3.0	28.0	31.948656596570288	27.0805020110221	145.82960717236486
4424	2.0	6.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	20.0	35.0	0.0	4.0	4.0	24.0	31.0	1.0	31.943369086450478	24.294362255403964	149.92036661499452
5491	0.0	6.0	0.0	2.0	5.0	0.0	0.0	23.0	0.0	3.0	0.0	1.0	4.0	0.0	0.0	16.0	3.0	53.0	0.0	26.0	85.0	0.0	2.0	368.0	31.943369086450478	26.37213936581125	101.65518676626492
1763	0.0	17.0	0.0	2.0	5.0	0.0	0.0	34.0	1.0	12.0	0.0	1.0	4.0	0.0	0.0	20.0	5.0	40.0	0.0	14.0	42.0	0.0	1.0	261.0	31.94091702447611	32.00284664706345	91.15014747276678
2236	0.0	1.0	0.0	13.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	3.0	0.0	0.0	0.0	6.0	58.0	4.0	106.0	43.0	0.0	3.0	21.0	31.935750740632148	29.52413017246327	146.50736680579507
4244	9.0	15.0	0.0	0.0	0.0	0.0	0.0	17.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	41.0	104.0	0.0	26.0	71.0	0.0	1.0	215.0	31.93253227494172	11.03823888782011	116.2183385816625
1546	4.0	4.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	3.0	0.0	0.0	0.0	24.0	22.0	0.0	11.0	31.0	12.0	13.0	0.0	31.9088157483244	22.076477775640225	145.78507627408567
3199	2.0	4.0	0.0	4.0	4.0	0.0	0.0	0.0	1.0	2.0	0.0	4.0	3.0	0.0	0.0	0.0	4.0	23.0	0.0	40.0	31.0	2.0	0.0	31.0	31.9088157483244	27.760098158203693	103.50359693204769
1914	3.0	3.0	0.0	3.0	3.0	0.0	0.0	0.0																	31.884770305757485	0.0	0.0
9472	0.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	37.0	0.0	7.0	9.0	17.0	19.0	0.0	31.884770305757485	26.92850803955984	123.78304934246012
4218	6.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	2.0	16.0	14.0	0.0	7.0	60.0	4.0	0.0	38.0	31.88363473949313	28.4686606940135	114.7713842553529
1622	2.0	14.0	0.0	3.0	2.0	0.0	0.0	3.0	2.0	11.0	0.0	3.0	3.0	0.0	0.0	3.0	13.0	143.0	1.0	57.0	118.0	0.0	5.0	64.0	31.857499344615587	33.74219680950291	137.06920482377978
2371	1.0	8.0	0.0	1.0	21.0	0.0	0.0	3.0	0.0	12.0	0.0	0.0	19.0	0.0	0.0	2.0	7.0	209.0	0.0	19.0	286.0	2.0	8.0	38.0	31.855178528917502	15.341824096187429	130.61723394707408
8777	0.0	1.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	21.0	0.0	1.0	1.0	26.0	6.0	13.0	31.832654304618472	27.51742321784176	109.717720065998
4049	5.0	15.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	9.0	0.0	1.0	0.0	0.0	7.0	0.0	16.0	52.0	0.0	30.0	6.0	3.0	37.0	5.0	31.83151873835412	34.10683992309082	137.5215185693879
3999	3.0	11.0	0.0	0.0	13.0	0.0	0.0	6.0	2.0	8.0	0.0	0.0	7.0	0.0	0.0	3.0	105.0	236.0	4.0	16.0	187.0	0.0	74.0	39.0	31.81796770497576	23.92035324600729	192.0678401303476
3717	5.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	12.0	27.0	0.0	23.0	17.0	2.0	2.0	1.0	31.814749239285334	19.19965705112241	101.64158621006828
4814	7.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	20.0	8.0	0.0	18.0	77.0	1.0	1.0	53.0	31.78053830347946	26.28747686013891	118.01804479729388
5855	0.0	0.0	0.0	11.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	12.0	4.0	0.0	0.0	2.0	8.0	17.0	4.0	98.0	10.0	4.0	11.0	86.0	31.780538303479457	39.189744580126415	193.73549027359505
2033	2.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	3.0	0.0	0.0	0.0	4.0	14.0	0.0	23.0	30.0	2.0	3.0	14.0	31.780538303479457	28.571028374420024	109.00419343811392
5546	3.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	7.0	0.0	0.0	1.0	26.0	16.0	1.0	17.0	136.0	2.0	0.0	48.0	31.780538303479457	27.72588722239781	139.5555909579471
2676	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	1.0	26.0	2.0	0.0	137.0	13.0	4.0	6.0	56.0	31.780538303479457	34.011973816621555	165.0920836607633
5272	0.0	0.0	0.0	2.0	1.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	15.0	0.0	50.0	52.0	2.0	11.0	81.0	31.780538303479457	3.4657359027997265	129.41091876368722
2051	1.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	4.0	7.0	0.0	46.0	41.0	0.0	0.0	11.0	31.780538303479457	21.587440567681558	81.54985339843876
3116	0.0	0.0	0.0	3.0	8.0	0.0	0.0	3.0	0.0	6.0	0.0	2.0	2.0	0.0	0.0	6.0	2.0	20.0	0.0	5.0	6.0	1.0	2.0	8.0	31.780538303479457	22.316914777187584	68.37941283335248
8484	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	12.0	1.0	0.0	14.0	0.0	0.0	0.0	1.0	31.780538303479457	32.62567945550166	54.8094371273173
7295	0.0	0.0	0.0	3.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	1.0	4.0	0.0	10.0	25.0	1.0	7.0	21.0	31.780538303479457	18.44439727056968	94.0946026936112
5314	2.0	0.0	0.0	0.0	15.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	12.0	0.0	0.0	4.0	15.0	4.0	1.0	5.0	71.0	0.0	5.0	14.0	31.780538303479457	31.858059236159285	112.59446189668068
3102	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	21.0	3.0	0.0	25.0	3.0	0.0	2.0	8.0	31.780538303479453	26.92850803955984	89.62251877051986
4799	5.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	46.0	21.0	0.0	4.0	6.0	1.0	1.0	45.0	31.780538303479453	21.38333059508028	98.08094337924535
2133	2.0	1.0	0.0	1.0	6.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	11.0	24.0	3.0	12.0	92.0	0.0	9.0	33.0	31.753912519777774	25.96478425445105	142.03881846954377
1844	2.0	4.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	3.0	4.0	71.0	0.0	46.0	1.0	3.0	46.0	55.0	31.74619978979661	20.828626352604235	135.8623804993833
4203	0.0	4.0	0.0	2.0	11.0	0.0	0.0	9.0	0.0	3.0	0.0	1.0	8.0	0.0	0.0	8.0	4.0	61.0	0.0	63.0	145.0	0.0	0.0	35.0	31.704705775723127	26.13112885672187	92.26456898866977
7215	0.0	0.0	0.0	2.0	20.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	11.0	0.0	0.0	1.0	2.0	16.0	0.0	9.0	176.0	0.0	1.0	4.0	31.70179651863877	21.43544659621929	69.20495715914822
8139	0.0	0.0	0.0	2.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	2.0	13.0	0.0	16.0	4.0	6.0	33.0	42.0	31.70179651863876	20.79441541679836	135.0751400359189
7223	8.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	44.0	12.0	3.0	6.0	128.0	0.0	19.0	16.0	31.70179651863876	20.79441541679836	155.4756381789599
9037	0.0	0.0	0.0	8.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	13.0	0.0	94.0	57.0	0.0	2.0	51.0	31.70179651863876	21.587440567681558	102.29133367577634
7541	2.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	32.0	44.0	1.0	3.0	3.0	0.0	11.0	249.0	31.70179651863876	21.91013317336941	117.9312166531124
1825	2.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	3.0	29.0	0.0	14.0	35.0	9.0	4.0	5.0	31.70179651863876	19.35600505453945	123.16352388153943
5172	0.0	2.0	0.0	4.0	6.0	0.0	0.0	4.0	0.0	1.0	1.0	6.0	7.0	0.0	0.0	3.0	2.0	11.0	4.0	27.0	30.0	0.0	2.0	25.0	31.67389485445185	52.7301661574305	124.02084409892387
7224	0.0	6.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	15.0	1.0	0.0	0.0	1.0	18.0	221.0	3.0	237.0	21.0	23.0	4.0	25.0	31.661660316783507	31.88477030575748	219.4202514808308
3429	5.0	3.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0	8.0	15.0	1.0	0.0	1.0	31.624190300062416	-1.3862943611198906	72.34703108094669
2084	0.0	6.0	0.0	8.0	0.0	0.0	0.0	14.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	15.0	8.0	115.0	0.0	125.0	39.0	2.0	15.0	190.0	31.62067648076262	28.56166247861125	155.23178186722708
2213	1.0	7.0	0.0	1.0	9.0	0.0	0.0	7.0	0.0	4.0	0.0	3.0	16.0	0.0	0.0	6.0	16.0	42.0	0.0	15.0	206.0	1.0	4.0	41.0	31.614193701208645	34.53968525188835	123.84488522485644
4858	8.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	40.0	42.0	0.0	5.0	16.0	0.0	0.0	17.0	31.572074298923404	21.639556568820563	76.14884063769841
6925	2.0	1.0	0.0	0.0	8.0	0.0	0.0	8.0	2.0	1.0	0.0	0.0	4.0	0.0	0.0	4.0	13.0	10.0	0.0	5.0	65.0	0.0	1.0	78.0	31.572074298923404	25.69420764990221	89.23936222090309
3398	0.0	0.0	0.0	0.0	22.0	0.0	0.0	23.0	2.0	0.0	1.0	8.0	4.0	0.0	0.0	9.0	4.0	8.0	3.0	19.0	22.0	0.0	2.0	44.0	31.56774023138548	69.84716320118267	122.0115181483842
7302	4.0	4.0	0.0	0.0	5.0	0.0	0.0	6.0	2.0	2.0	0.0	0.0	4.0	0.0	0.0	5.0	68.0	67.0	2.0	5.0	129.0	0.0	6.0	156.0	31.56385139088964	25.79488521765565	148.36295431417625
7707	0.0	3.0	0.0	3.0	14.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	5.0	0.0	0.0	1.0	9.0	46.0	0.0	23.0	73.0	0.0	3.0	42.0	31.56207770006963	17.158780477203234	101.29536368568736
3762	0.0	3.0	0.0	3.0	14.0	0.0	0.0	3.0																	31.56207770006963	0.0	0.0
9029	0.0	3.0	0.0	0.0	9.0	0.0	3.0	5.0	0.0	3.0	0.0	0.0	6.0	0.0	4.0	2.0	3.0	13.0	0.0	13.0	31.0	0.0	6.0	59.0	31.56207770006963	28.54440259071833	92.23490606378326
3938	1.0	6.0	0.0	1.0	0.0	0.0	4.0	2.0																	31.55856388076983	0.0	0.0
5739	4.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	15.0	12.0	0.0	6.0	2.0	0.0	8.0	306.0	31.549591391132584	25.152189606962175	98.1546359526666
2162	0.0	6.0	0.0	2.0	11.0	0.0	0.0	10.0	0.0	2.0	1.0	2.0	9.0	0.0	0.0	9.0	4.0	48.0	48.0	62.0	140.0	2.0	17.0	116.0	31.508312201502328	49.14342875328397	246.46822572300425
5369	8.0	29.0	0.0	0.0	25.0	0.0	0.0	0.0	4.0	14.0	0.0	0.0	13.0	0.0	0.0	0.0	97.0	181.0	0.0	13.0	241.0	0.0	2.0	30.0	31.46033370014529	23.873565370212877	117.43298224859498
7892	0.0	0.0	0.0	2.0	11.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	2.0	6.0	16.0	0.0	12.0	55.0	0.0	2.0	24.0	31.4578456977916	21.383330595080277	86.64942884175392
7688	0.0	0.0	0.0	2.0	14.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	1.0	14.0	18.0	1.0	8.0	57.0	5.0	6.0	16.0	31.4578456977916	20.79441541679836	150.25512198817745
9165	0.0	0.0	0.0	2.0	4.0	0.0	0.0	11.0	0.0	1.0	0.0	1.0	7.0	0.0	0.0	6.0	11.0	38.0	5.0	112.0	159.0	3.0	4.0	175.0	31.4578456977916	25.671935898155308	204.6383635215442
7429	5.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	16.0	16.0	0.0	2.0	118.0	2.0	17.0	10.0	31.4578456977916	22.02436177450121	120.41288682100418
6279	6.0	6.0	0.0	0.0	5.0	0.0	0.0	3.0	3.0	5.0	0.0	0.0	2.0	0.0	0.0	2.0	59.0	87.0	0.0	17.0	94.0	1.0	6.0	160.0	31.457550344182238	21.265547559423894	142.39094095690328
3423	3.0	10.0	0.0	0.0	10.0	0.0	0.0	7.0	1.0	9.0	0.0	2.0	8.0	0.0	0.0	9.0	3.0	14.0	0.0	8.0	15.0	0.0	0.0	15.0	31.4538371379932	35.811472857943784	58.1449762047545
9635	6.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	9.0	7.0	25.0	1.0	19.0	19.0	1.0	5.0	97.0	31.448577854544983	32.09887687721253	131.2482616548962
7586	0.0	0.0	0.0	6.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	2.0	11.0	4.0	50.0	45.0	0.0	0.0	30.0	31.448577854544983	20.715673631957664	121.88365673007208
1937	0.0	0.0	0.0	6.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	0.0	0.0	0.0	3.0	13.0	0.0	22.0	49.0	0.0	0.0	15.0	31.448577854544983	26.28747686013891	73.36282974959951
3136	6.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	3.0	1.0	0.0	2.0	1.0	0.0	0.0	9.0	3.0	5.0	1.0	23.0	9.0	0.0	1.0	42.0	31.448577854544983	38.44143350453007	96.6390403392584
8539	0.0	2.0	0.0	6.0	16.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	9.0	0.0	0.0	0.0	14.0	27.0	0.0	37.0	113.0	0.0	2.0	28.0	31.427943633497996	24.83471586707145	108.2955488665215
